month,Bishan,Bukit Merah,Bukit Timah,Downtown,Geylang,Kallang,Marine Parade,Museum,Newton,Novena,Orchard,Outram,Queenstown,River Valley,Rochor,Singapore River,Southern Islands,Tanglin,Toa Payoh,Bedok,Changi,Pasir Ris,Paya Lebar,Tampines,Ang Mo Kio,Hougang,Punggol,Seletar,Sengkang,Serangoon,Mandai,Sembawang,Sungei Kadut,Woodlands,Yishun,Bukit Batok,Bukit Panjang,Choa Chu Kang,Clementi,Jurong East,Jurong West,Pioneer
2009-06,565.8128286,381.4807017,1176.811286,462.6342502,526.3942473,461.1844724,721.0834912,569.4032043,1447.923895,751.6563428,1294.970532,372.9234616,444.5075505,933.3493239,526.6202899,646.2535503,1338.354029,1508.750895,430.437514,583.7751465,453.2749326,645.123918,347.6319613,549.1628904,441.0377383,560.2347348,478.6221938,719.1111111,431.4190024,695.1961183,856.0962963,492.7366268,855.3925234,489.2234769,448.629704,516.2133333,464.2540682,519.4839625,432.2103478,479.0535229,446.5979364,351.7905759
2009-07,553.2231443,394.3660435,1127.433764,482.0342801,523.9110606,475.8674659,660.6262698,720.6068602,1313.92678,798.095812,1302.933206,376.0440523,446.7805594,1082.03076,504.5747318,794.2913869,1395.970475,1382.563782,417.9944191,552.582529,449.2428765,590.840279,298.2795455,499.387726,423.0688531,526.1634349,469.6388631,759.5555556,495.393879,641.1396855,760.4578755,469.0100538,798.1018519,458.989464,449.2406854,476.2722029,486.2183967,472.2159888,494.718109,428.5128387,463.6503437,359.7979275
2009-08,528.8565194,382.2397757,1032.26367,493.6957087,519.2592261,475.8213068,671.9602121,685.6044678,1217.319801,757.3285838,1264.672069,367.941397,430.4319744,1016.94141,500.7374302,787.0297723,1420.066327,1210.60314,393.3574505,532.2864143,444.8563612,551.923135,345.1111111,460.4366837,443.4868652,508.2570844,456.7627896,669.8387097,466.7765335,618.5268454,709.626151,476.8203833,761.227907,431.7141914,434.8758924,446.3469219,466.9849259,446.9714675,453.8553182,425.7633378,457.8429083,383.4818653
2009-09,523.3738536,369.90555,1079.341941,442.1445237,485.5113555,433.3933975,628.807252,599.6402116,1275.830325,681.8535334,1282.849093,341.8735376,404.421082,910.5499603,484.6611708,677.4938668,1516.033835,1342.290223,401.5853112,517.6812977,439.7722372,576.5586163,314.8405467,487.3760479,392.8349857,502.8999584,415.2847218,692.2285714,404.4227828,613.6423783,735.5360444,452.5804563,785.2995392,440.0031546,421.813222,440.8025518,424.3329887,480.0430843,412.0292824,408.2253976,412.7944596,354.2164949
2009-10,508.2121165,358.6756017,1071.105098,441.1917586,483.5921979,445.1246233,611.7573837,623.3828425,1269.85027,721.6538793,1159.418803,336.4213015,399.9583875,958.4612919,481.0265941,738.9938507,1530.917874,1293.350914,391.2437117,515.391389,436.3585927,546.1386693,318.5865169,473.7442255,397.8133637,497.8355062,445.4268216,636.7307692,441.371036,616.4719035,660.5244755,433.255919,858.9768519,434.4099779,418.8484965,442.5296087,465.5542058,446.0322142,430.0726065,410.2309144,430.3953205,371.238342
2009-11,506.1344629,377.9669572,1092.555636,468.6644144,509.3557449,468.8502368,654.0114588,765.4116866,1326.763542,777.9308954,1297.707177,364.9205243,423.2547984,1095.337454,500.1046266,824.2722977,1630.156671,1382.862178,382.295402,514.3003125,432.6489362,562.2022115,321.203271,470.2415412,382.2688131,493.8748874,425.8688618,629.85,439.8231118,598.8908398,615.5253165,457.4435508,805.9577465,434.7816101,397.5937735,436.6445266,453.1924813,461.1582159,453.173785,408.0110875,414.2569208,358.640625
2009-12,485.7263394,335.3457689,993.3229004,422.4119935,462.7773625,417.4431356,586.4711476,667.847769,1193.914455,711.9008494,1174.098565,291.2771325,379.0915853,960.5356458,444.3374399,779.271948,1600.312883,1190.121602,364.04758,473.5299289,364.9027397,482.0905156,321.7126437,401.1024884,364.187028,447.0106138,393.8931337,803.9448819,429.61086,553.9496225,539.7306502,408.2378034,721.1571429,391.8654761,419.9929228,385.5522838,437.31243,393.1663044,430.9082548,365.5309207,410.9464436,290.982906
2010-01,436.1992913,346.97562,959.1234685,399.5679643,428.2665328,384.4257463,561.5779736,544.7230971,1138.242759,562.3203553,1145.926346,269.7386893,362.7724442,835.2815748,433.3996394,593.2411765,1607.593407,1217.233114,335.8573701,454.1541187,400.06469,512.655636,296.2703349,420.7338594,327.7710934,448.393044,379.7764699,706.56,337.1735613,540.8369285,547.2765321,416.131263,838.0688073,399.9196157,362.1164933,396.8660942,363.1951016,431.1599646,365.8741735,374.050177,356.7074871,276.503876
2010-02,478.8747045,301.0832573,978.3914288,380.6268175,442.1434388,388.9264614,582.7524816,565.2103862,1079.173904,667.9398933,1112.807068,259.4708446,346.6858999,815.1277234,423.9888099,660.3498664,1463.421376,1117.526226,357.9200059,490.8023558,411.1288089,484.727018,316.6089109,429.0992228,361.6123267,434.5745131,376.6237137,755.0909091,405.4997521,562.4269082,625.5690691,396.94028,835.6824645,397.997875,401.5360354,405.9002138,423.0619773,375.7923756,390.6138872,373.3320558,407.5081972,293.5529412
2010-03,514.8376805,335.1385339,1065.51324,420.8615137,474.5121563,428.8600815,597.5505182,697.9611399,1260.797438,779.6883179,1235.702933,274.4401892,379.730994,973.08139,455.1763473,789.8033938,1733.917073,1280.603149,379.8656985,507.3118589,418.074495,535.7925147,316.0417633,452.3019807,399.1769447,472.0717026,420.3344352,858.0574713,431.05341,599.1919318,575.4426471,421.7380964,832.0324074,418.692262,436.2218946,429.8335103,464.2601878,427.8619722,434.4173178,379.6631149,422.4338995,284.6091954
2010-04,546.7670191,387.3505196,1122.874122,412.9409295,500.3526197,461.7270251,640.2044298,666.0787802,1367.252782,727.8213266,1365.593928,327.3654307,427.0282728,973.0371781,503.7946349,752.7233304,1813.286174,1402.987586,401.4899393,528.5254557,477.7753247,605.7991404,313.190583,508.6413799,412.0533048,534.7772347,460.9599706,779.7142857,425.5286801,659.670346,689.6428571,491.2266851,1027.50237,457.5533803,423.2993406,451.4623834,437.3105272,478.5900102,435.7034156,435.7190622,430.0647069,300.4676806
2010-05,525.4186182,381.0225861,1084.169965,384.2485223,509.4349495,460.9463627,649.3067407,703.5377721,1265.850973,727.4547328,1314.49667,305.1251844,420.7568335,1048.452715,483.4952653,803.7994178,1572.479716,1354.631176,393.7663584,533.6608943,425.0063052,572.8933127,350.1328671,471.698233,408.9902607,497.1743761,454.231188,849.21875,458.2725669,629.1198149,630.8070175,472.318659,939.4571429,436.0492398,436.9515543,452.2353192,464.493592,444.0476051,446.9423682,405.1933843,445.3134133,316.0229885
2010-06,556.0661918,383.2025862,1134.408691,422.0436078,532.798401,469.4438881,702.4433049,655.9367742,1334.591926,766.3567704,1340.722222,364.7968114,436.1728469,976.4906288,524.1720221,790.3582133,1532.469935,1383.266146,435.8665613,570.8681686,478.6043814,611.0716954,360.6232877,514.7727247,422.6528778,539.9167084,459.5971199,875.8914729,455.0052782,669.7200981,713.6597015,485.4756272,935.0334928,468.7047131,453.5560082,477.4968878,474.433773,492.5416827,454.9062997,441.996334,458.5283694,318.003876
2010-07,499.0976135,399.6953598,1065.952644,416.2268156,503.9899224,469.8108853,633.0130741,643.5257862,1292.805786,727.6791795,1397.86755,340.2738846,424.9331245,1021.477441,493.6991677,738.8346501,1695.715433,1370.625614,397.9416816,528.7540357,473.1675,570.573486,309.8744186,494.3234434,372.6423695,501.5605951,468.8536503,738.5428571,442.4994455,606.7651196,633.6873199,463.2945553,1025.162037,438.1983062,399.8140058,441.7443583,442.3917072,473.0779019,452.286243,427.802105,425.0116788,269.7403101
2010-08,517.5564337,346.960195,907.1151795,421.9695689,478.9842608,425.5426623,582.0699265,666.9652956,1063.766504,743.660944,1023.770633,342.9657149,374.9226876,950.5773854,453.8679947,768.5615107,1125.891037,1090.66378,379.7425344,498.2349628,374.322165,506.4027418,357.5611511,435.4965045,389.9039574,466.8789333,417.4025108,1023.983607,473.3346941,586.9622402,578.5915916,422.8133064,772.6904762,414.3501963,424.5126934,422.9227345,447.8851021,406.8874072,429.9413645,385.9258793,437.2163847,330.5135135
2010-09,482.7459439,360.3171632,1022.687856,386.0334821,464.4962376,412.9759844,576.071838,571.7486979,1168.582264,663.1002956,1229.296512,311.6894926,376.9379184,822.6865716,461.0865185,590.9118955,1495.882662,1185.43289,381.6760349,499.8206538,444.0744417,566.4942064,340.4121951,460.928184,368.8458231,485.9077144,408.86475,901.0888889,398.5658948,608.1853393,686.0451237,438.9678824,1012.874419,421.4135705,415.2748895,420.0164996,424.1161913,447.9038909,392.187114,390.6981665,410.0241126,264.2451362
2010-10,508.9259458,352.11324,1043.914695,402.1794239,496.9818677,436.1306407,617.2215698,611.8571429,1264.197648,713.3519151,1191.714967,337.1613447,397.1602112,881.2008226,477.3023841,698.0593173,1540.110818,1250.775484,391.8796162,518.3900026,450.511335,549.6980008,343.3713592,475.5209907,391.3686011,485.5266297,421.0693661,1068.357724,414.1087261,611.2472407,657.3130435,436.7129366,1076.182243,448.1128633,414.6959128,436.757127,438.5653277,425.5115067,426.6064591,412.9898236,423.5942065,305.7821012
2010-11,536.5257266,344.0961088,1065.582116,419.0006734,531.7394562,460.5835278,661.3106928,654.7792144,1367.636445,767.4117448,1155.282349,364.7148046,418.4674071,943.8769473,494.0885425,824.6353038,1585.64665,1319.719846,402.3559761,537.6492403,457.0415316,533.3997924,346.356247,490.5758,415.2666842,485.1458439,433.63829,1266.676617,430.2576796,614.3245571,629.7842841,434.4695742,1143.447005,476.5037302,414.1177433,454.1649866,453.5067291,404.2386012,464.046534,436.5533524,437.613414,353.8483044
2010-12,565.6222829,336.2615166,1087.699265,436.5254757,568.9278979,486.4074345,708.5491722,700.7122898,1479.53878,825.5683815,1119.963535,394.519985,440.91771,1011.010962,511.4650501,974.1627501,1632.528821,1392.46451,413.112407,557.6239976,463.6663839,517.5848159,349.3670821,506.1072387,440.6240524,484.7653567,446.5823965,1501.809382,447.036392,617.4173663,603.4084497,432.2377358,1214.916025,506.6933433,413.5403798,472.2666726,468.9571663,384.0292076,504.7724458,461.4613209,452.0965991,409.4700837
2011-01,443.5340361,362.1014327,973.3313805,378.9087453,445.981481,386.5161997,552.9903185,577.4634794,1107.012889,582.3776566,1152.64743,326.9246406,378.2234804,821.0620458,430.90975,555.6783123,1579.696181,1227.15956,354.2386266,440.0632917,408.3053152,526.2372784,302.27,417.8587327,329.5534055,448.0171384,369.3729133,811.9340659,354.6153518,531.9164684,625.5145349,432.4219851,953.2274882,391.7167924,346.8185104,397.1625396,379.2057432,421.2217886,373.9719822,377.925147,352.2293378,263.1192308
2011-02,421.1545595,277.2815269,854.4407349,349.4333242,416.202892,344.1853806,496.995949,591.4224599,908.6955455,652.6946592,857.0359779,267.5058982,310.9218624,803.5649979,379.623197,605.8579424,1183.488333,992.352365,326.0579216,429.4201319,331.2974684,430.7158742,335.4756098,370.012478,325.2876448,393.7476661,335.1623887,1018.260163,385.7105002,509.3918192,498.936107,362.1985316,773.8947368,358.0118499,376.2172659,359.1518223,393.527288,361.4089912,376.5996131,320.8696825,378.2222161,274.5517241
2011-03,420.9074603,295.3696915,885.4225706,332.1002851,391.3964805,342.4004103,493.6398563,526.2506562,991.0829694,591.9803033,893.8337754,285.5865815,317.7004739,722.335918,398.3326474,537.153125,1247.091757,1032.913824,330.1032631,433.2054025,380.0652709,474.6122786,303.6337662,398.6721486,328.5989881,413.1051304,321.4459418,791.2380952,331.2675425,527.3025751,586.8441558,373.6123407,857.5529954,360.9240831,365.1631316,367.9938289,367.0858912,359.6871381,343.6678054,327.1468545,346.3734559,253.6984733
2011-04,466.8040066,340.1503869,979.774857,368.7162296,450.0088606,398.9797032,586.2193193,585.3851175,1159.49553,633.1667431,1131.68654,316.562227,366.0918384,840.0706381,455.0310214,586.6923473,1480.678571,1246.705439,370.7042178,479.0075903,428.8052764,526.6525487,349.4609929,445.0813609,363.3406324,467.0982543,361.6369564,978.1721312,371.033696,584.1012093,680.9313869,416.0913161,1143.370192,419.7187211,376.8984828,417.8096249,393.1328035,427.4552736,373.586405,393.39403,382.8173718,277.0636704
2011-05,533.9670334,354.636539,1060.082141,391.2003772,503.5241867,433.3816663,604.7417738,724.7235984,1102.745091,759.8935289,1119.515723,340.1990139,387.7391106,1035.753897,473.7658573,752.0517816,1453.471264,1290.324022,391.6814361,525.3067194,409.442402,539.9475081,411.8217822,445.9213628,395.8831197,469.7658331,390.7444262,929.9775281,418.4291256,609.4587448,645.628655,434.9603457,1035.465438,429.2216594,458.9210019,435.3962318,473.8425314,422.7147071,433.7864808,392.2951779,447.4463742,319.3872181
2011-06,541.0949746,383.5027224,1094.689386,406.8437573,523.6173297,455.817467,669.3564923,614.3684879,1253.667229,715.2526909,1237.276991,361.1976718,432.2659537,903.3127677,538.8963191,702.5052821,1757.115529,1347.43393,440.2266673,553.2918326,472.5531915,612.8211822,392.7680798,519.0902977,419.0378012,539.6420336,424.3654477,1094.12,424.5913325,676.640236,727.5137482,495.3295991,1074.768868,467.6751773,425.5936199,476.9826534,450.0268742,495.9973455,431.9349939,436.4110661,438.4381854,298.9438202
2011-07,503.9447186,395.7067344,1025.330602,434.1133741,520.1379681,466.530322,650.4730264,667.3585147,1164.134522,739.2846959,1195.469333,374.8384891,422.5799536,996.4070492,501.1767191,763.0802752,1574.718081,1311.039174,415.5454769,529.7095288,436.5675676,569.0389929,389.8172589,480.5059042,387.6122419,501.3280286,433.161081,860.8529412,456.7084732,615.6109777,668.1882184,474.8492692,991.4259259,447.9446724,433.0790767,448.2844132,444.1872621,446.2157819,471.818539,418.0066059,440.9412758,295.0795455
2011-08,544.9505172,362.3948558,1036.126277,425.3143445,531.6412074,451.7761446,662.7351742,668.394095,1097.385743,760.8899064,1135.055263,364.4770128,398.4006673,956.2497335,507.4576122,740.5881751,1403.629898,1219.541826,415.2530882,545.1090947,442.8902743,552.3289925,379.3849879,475.8289468,422.1608502,494.8831719,423.3534074,1015.558333,458.4850443,645.6653522,698.7387518,473.7471163,1019.014019,446.152811,448.3457331,455.2422228,472.6556086,474.5624298,457.436604,422.1753812,453.9274849,306.219697
2011-09,493.2101818,382.9729926,1019.916526,422.7914181,509.4781965,446.0338966,633.0579356,653.3710526,1171.059566,692.2492561,1216.918493,362.7123058,412.7099556,940.5767596,502.2660026,688.7509025,1642.50464,1246.860208,414.0617924,527.6576778,470.4525277,588.4895005,355.6888889,493.7840899,388.3641618,505.9928917,416.1438194,920.8172043,430.2212108,622.2355391,700.5877318,476.9770149,1060.583333,455.6013882,432.7476832,449.7393036,443.0132648,466.0878593,446.8137127,421.0037025,438.3576226,280.309434
2011-10,489.6851893,358.0419698,1013.46726,440.8794097,502.2607396,434.3988245,608.9388436,655.6476821,1114.086178,717.3272827,1070.198413,350.3206235,398.7105486,920.5376288,483.6138672,740.7585043,1489.992361,1197.485203,390.9494984,499.3955454,396.6264151,527.5068323,388.6271186,440.0574546,384.04413,472.577465,385.8303073,1043.129032,447.950778,592.4328291,593.6735905,435.5381404,985.7181818,422.6132139,414.9190419,423.0003079,443.7169854,420.0038228,438.2527568,390.8596477,430.0799512,310.556391
2011-11,457.534107,342.7256151,996.2131587,426.8443156,479.9508637,422.457488,607.4795813,653.0924479,1192.114127,647.8611566,1062.0272,341.4224671,372.7417503,893.231067,472.2090962,681.9574746,1592.57386,1277.463562,386.2127545,484.0059391,451.0960591,551.5729745,367.7630923,457.8862361,350.547639,465.8974636,381.828672,857.1931818,377.3363772,570.0921348,667.1496403,453.8524639,1029.539535,421.8916654,376.4426197,418.8958382,402.9804506,446.1064007,386.4166537,391.079874,385.0166063,285.5501859
2011-12,456.1299654,308.5356768,887.4092876,419.724826,444.8871239,389.845369,525.665654,623.9842932,969.0901612,663.0457028,866.3435583,310.5359271,349.8113887,848.8496203,411.1645059,687.1485818,1512.6703,1050.313485,343.0154209,446.6229312,361.143949,466.8340766,370.8674699,395.9389021,353.7240365,418.7389463,329.9253503,1020.466667,407.8887241,536.9881758,533.6008708,394.7256451,932.1722488,387.909468,391.2413902,376.4776468,417.7954391,372.6178348,420.262935,354.6032097,397.4016198,303.3939394
2012-01,427.0199038,332.5768874,928.9169717,412.5596946,441.6850994,387.381499,557.2759145,556.8865435,1048.754666,572.0429128,923.1934097,320.8424311,363.3813935,803.3295857,411.4006364,596.0588388,1571.06456,1190.97033,345.8190245,454.6869491,398.7135863,507.8637182,368.8715365,411.7761761,336.008571,433.6054816,326.4902647,826.6,347.1715453,538.0375995,590.2262774,430.344043,1032.995261,399.4503286,373.1876037,380.8213678,375.2855236,414.6036953,362.843749,357.1588667,357.5238225,276.5971731
2012-02,438.0666273,294.361246,933.2770983,395.137819,442.6957778,372.8877132,558.9541,580.6768617,1011.115885,626.7841579,905.9295775,296.2802117,346.3908052,779.7545659,410.1066129,632.4654235,1426.696237,1090.989081,349.0070729,456.570453,411.0292621,461.5027398,348.4188862,402.4889841,348.5265752,435.0540595,325.75311,977.7131148,372.0957718,553.4513509,642.3691177,379.3027001,1093.449761,392.9375626,378.3282923,403.6419266,405.5285399,391.4540998,388.3396495,362.687579,389.2187187,293.5719557
2012-03,445.0615299,303.9377078,932.7467945,419.1637792,437.3887426,392.3486559,560.8473068,608.95,993.6538526,631.9610057,836.9832402,318.900237,349.5802051,835.355572,428.3891993,643.0563525,1392.066056,1107.230148,349.5555261,452.65081,384.7339004,481.9768419,324.8948655,412.2894715,344.3964142,426.7375833,326.4165547,687.6886793,371.5522576,555.6853531,587.0931587,401.1779594,942.7605634,385.4952736,379.7743224,384.275232,408.6468518,373.7097281,399.2701653,353.2456188,386.7381515,286.4185185
2012-04,478.6295097,337.0295762,989.2511162,439.6668972,475.5676626,415.118835,612.9005788,613.4493507,1076.347804,654.2123957,936.7505099,328.183008,382.3914115,838.7722869,482.8955926,677.7247754,1594.755585,1165.373824,370.2758206,491.0546861,402.7722772,525.8983725,380.5690476,443.0609229,371.6351839,454.9788119,345.9169656,876.8677686,393.334108,564.9474509,632.9620438,431.9089169,974.8909953,410.1522088,393.8944899,409.8285356,400.1222888,409.5757589,385.1055725,379.3745403,400.2874824,293.3223443
2012-05,480.2255634,349.2656505,959.6861683,444.9615912,488.2263505,425.4623411,592.9994067,684.3337679,1127.810144,692.5765636,968.187924,338.7543245,378.1909429,967.2172266,464.9008217,714.9943314,1702.575279,1239.109628,390.5146918,495.7497233,401.7362637,530.9416554,372.7820823,454.1712716,375.8389943,469.8960112,388.3600216,903.6938776,415.8727913,586.1385788,596.0964029,430.3629509,1011.418605,417.427571,417.6430818,424.9723856,421.1947154,409.8940946,414.6692789,368.0770972,427.4259684,306.4111111
2012-06,537.3940225,371.8061533,1015.855309,479.4644909,530.643245,464.8241534,683.7606138,638.4077419,1313.681407,681.7562801,1069.264785,375.2678592,413.8029843,903.908561,536.9748563,700.4620725,1824.262816,1322.843069,418.3614415,550.4521414,468.11,605.6837534,376.1196172,511.0818578,410.3806685,527.2951776,383.6777222,900.1333333,425.6798931,670.5918487,732.122449,484.3336763,1161.780374,472.6383912,420.8311898,481.8407391,458.0659335,464.8278965,421.5441514,428.2849548,441.9087316,310.5766423
2012-07,514.7020978,381.8310518,995.72094,495.3398125,528.0331771,459.2753579,638.1697839,731.6874189,1154.257591,754.4258689,1016.676216,368.7983716,406.1652886,1028.077145,479.7769836,770.9077978,1733.34005,1262.771234,398.5193557,526.4384329,420.2697448,559.0304672,366.8648649,471.2205419,392.5287509,501.5781232,429.3117105,833.576087,461.1795801,620.3574153,656.2127352,459.698545,1041.944954,438.5532605,435.4394772,446.0388516,459.053591,446.0907028,447.8717581,404.2982688,453.5928284,301.5518519
2012-08,508.9299261,365.7512928,974.3799944,483.4023171,520.9534837,455.1172633,659.80668,653.4437173,1129.639227,710.9948844,1023.971391,354.4634394,405.4527222,904.8427628,505.5652484,748.0845324,1594.048628,1164.94877,408.2640634,529.9216999,439.7026349,544.4875662,374.4821002,466.4486539,411.3788627,495.7403482,394.2897999,977.9593496,446.3554554,604.3396506,699.5760234,476.9007009,935.2995169,424.8128678,437.801026,435.3477111,448.5652502,432.2891606,434.3777141,398.5093909,439.2210923,306.0693431
2012-09,513.3518158,376.2600882,988.562137,469.2973035,502.7330027,428.3302592,629.8563767,640.9276316,1081.575033,655.4994798,973.69699,360.7512948,395.2553197,872.8214329,485.7168779,708.0756952,1550.096665,1188.65239,385.7433345,513.719347,422.6480583,564.8721972,380.2524272,464.4507339,376.1055673,493.2495536,375.1355378,794.4719101,391.836511,615.0181073,634.3425254,473.7514869,1116.258065,443.3487208,414.526384,435.925431,419.3714756,463.0413429,410.5693431,405.9228715,408.9128501,214.1076923
2012-10,477.667264,336.3948782,980.7253487,443.8470857,488.0282538,414.0031724,615.2879699,598.6791444,1114.362926,682.4167217,923.3998638,333.0662759,373.4771315,834.8622345,472.1747851,681.9788278,1470.993923,1213.137855,372.8683983,498.6504471,382.6791768,531.0518924,361.1203008,452.244866,390.5219511,476.4718804,365.9886956,1067.098361,420.8951033,612.7820027,589.6570188,421.4174976,1027.377359,406.7245578,413.3955795,427.4228635,426.1277023,433.5844522,407.9001657,373.2499523,415.0963742,341.6162791
2012-11,483.9597888,369.6892786,1001.324273,482.2774966,494.4802954,440.1041376,632.5673443,669.8050734,1186.920325,675.8141208,1092.299414,359.9359623,408.5651925,926.9615981,497.5186362,716.1043343,1697.099393,1279.163521,387.8875053,500.3569984,442.2605549,543.2803643,336.86514,454.4582576,356.3456617,469.4464295,360.3460126,888.369863,426.2828309,581.1665776,654.463977,459.2103401,1125.542056,437.6428433,389.5357541,417.9176297,412.4825622,437.3825539,431.8291202,395.542633,402.905996,121.6938776
2012-12,445.961267,339.3109192,886.8172017,447.470234,463.6023476,397.4684171,563.0380293,620.52,986.6380256,672.6054909,949.7801628,331.7041793,363.0324944,890.2629889,440.8555588,732.7199896,1474.522552,1055.539613,351.2083548,456.3534931,375.7817073,479.6537604,330.8504902,396.4798618,361.5404195,427.6736456,336.2646145,1099.268293,402.5754957,544.3054999,576.0664697,417.3867925,870.3971292,391.7057951,388.1684007,376.159053,411.1081021,392.360561,396.0898676,355.6996664,406.0005921,141.8450704
2013-01,440.5979707,345.3763735,896.7176479,397.1788803,437.8305632,382.427249,554.4031874,515.6052632,1039.008592,552.3470583,1034.921423,324.5618458,355.7440255,732.6925345,432.0030129,556.5133129,1661.952877,1160.244908,351.4354172,438.8438617,389.3658243,512.7282787,276.1658031,426.8442524,341.3788077,438.277445,349.0541905,854.0105263,345.6874327,540.344028,630.4258721,423.1690369,1001.584475,390.3737392,362.4663514,388.302812,375.8384639,413.3954246,352.1571948,353.2580559,355.7477938,167.0324324
2013-02,429.5994962,301.8624759,842.4259884,406.2323556,437.1747477,370.7164297,522.0074062,551.0573333,954.573549,605.6401386,888.2967115,297.7863035,332.3525699,773.291309,391.2565475,616.1104199,1321.596933,1039.997262,338.6761127,441.7112718,384,447.7373319,323.2370572,388.588361,337.30957,418.4011482,319.9259711,931.6422764,380.0337074,529.3170288,594.3930131,391.143053,998.3428571,371.8190235,379.8438009,382.4359373,406.9639848,363.2647287,384.2649182,354.3362076,383.7307864,298.1937173
2013-03,435.2194843,313.5278528,878.5926744,398.2968141,429.390961,370.6366218,544.1964552,585.8157895,940.943655,577.1508526,912.0948851,292.3530272,336.5332802,782.2750843,425.7460386,623.627895,1407.622343,1078.289661,335.8676728,442.9390097,381.6787879,483.3203978,300.5072464,398.3567729,328.9420256,418.88411,312.083035,826.8181818,345.3750242,536.3842595,548.1080692,395.6723186,884.5668203,370.3871703,377.4134172,375.0557388,366.0196803,370.5461937,373.5091997,336.5335658,360.6838974,303.1166667
2013-04,481.9731854,344.0746923,961.5339886,423.542512,468.4055763,399.6568841,631.9873872,598.2881356,1133.866099,620.8360237,999.9173432,325.0982666,381.546562,818.2760019,469.9477826,646.3171231,1573.649647,1234.803502,390.3850938,515.8444596,453.6484472,551.8202177,225.6570743,483.1961592,400.6476003,473.0522691,360.3666282,987.1404959,391.6667308,622.2667817,716.024602,447.0204788,1077.99061,431.4275599,392.9547182,440.801528,406.096716,440.4947685,390.4164974,388.902249,407.8595552,351.4521277
2013-05,518.9014457,374.3969284,1033.762623,503.9029748,528.3954812,459.6687709,640.6598676,735.1174935,1152.665953,768.0571337,1097.644118,364.8243639,400.5815281,1046.703061,506.3579945,813.3543551,1759.863417,1248.433672,409.2027104,541.1807141,435.7420538,536.9195713,270.1839378,471.1419291,407.448282,491.8512428,403.1296753,1054.475728,455.9963041,628.1148273,687.8542569,482.5614332,1070.492958,457.48954,464.6321703,430.4106905,476.0500402,431.1298384,475.3321678,401.8874618,455.3468088,351.1968085
2013-06,536.4070564,404.5271497,1036.830446,494.5776762,532.5449167,478.7575105,680.7419252,659.2939633,1202.854749,736.7465028,1146.219228,389.5867667,428.9268361,927.7419542,539.908815,742.3574904,1890.028617,1286.076655,426.0666984,549.4169973,483.4694894,606.5714939,297.516624,505.6717942,424.2818953,515.4448696,394.3072011,947.9583333,439.0067603,655.6712809,707.9488304,480.2823362,1035.137441,458.0243513,545.7610916,481.9958679,455.4758262,481.1928714,449.7873923,443.7537642,446.9041599,383.4202128
2013-07,518.2271892,394.0440951,999.2411101,474.0957124,521.7282054,455.9476866,647.2547673,709.9819355,1128.039362,711.1462279,1091.765727,373.1514407,403.1033952,968.081708,498.439298,765.0879429,1781.839014,1271.875721,418.0297798,522.8422133,441.2239902,567.2142094,311.0361111,490.2985406,413.7721693,499.1601099,413.1441189,841.8111111,451.3641054,651.5957642,663.6690751,493.6753551,987.2361111,441.1260915,443.5324903,450.3105967,473.5614706,452.7685876,462.2340941,413.9952327,459.9869974,361.856383
2013-08,545.4506103,388.131838,994.8737408,492.8976855,541.0456726,467.818168,687.3303723,680.7365662,1100.780971,744.9092867,1036.96439,376.6505717,428.5751698,934.8669254,517.1163059,775.589249,1527.031053,1159.233872,422.3684722,536.4774659,444.8483709,551.3798871,351.1175,468.7668563,410.9655313,520.2381071,407.801346,1052.48718,468.8781586,638.1631041,693.5565217,500.1441468,956.4858491,453.9178895,447.1864271,455.5157625,467.8229613,458.4381264,461.8246941,434.877134,471.8554435,382.6402116
2013-09,485.6081382,374.3316829,969.5012783,447.501072,477.3768757,419.3846349,619.234011,577.2615588,1053.944126,610.2786298,1058.902047,353.9481027,392.0905786,799.281845,458.4288828,619.9211071,1744.959559,1205.820196,385.6141736,487.6391813,420.2954823,544.1865064,334.546798,449.8505691,359.035933,473.7837914,357.8753223,796.8461539,360.5834002,597.6485042,698.9450072,464.8269147,926.1574074,416.6971842,384.6848775,425.2719504,399.7973532,462.0413449,399.3871512,402.231398,385.4399451,371.4391534
2013-10,453.8928923,333.2966239,943.2758216,418.7533623,468.9555143,406.2842586,593.0814568,609.176781,1077.403279,686.7762806,1050.273661,317.1596929,365.3486229,830.3246383,450.6174468,696.7766814,1595.28834,1183.276821,371.3417368,494.5742454,449.0857143,518.2895768,308.4205379,446.216368,393.6765899,439.0798984,342.5566326,1060.1875,394.5080684,577.254514,679.3979442,412.8,849.3703704,409.9215275,399.9911725,412.0989047,421.8371344,401.8963359,422.0855752,344.4773109,409.1285128,360.4361702
2013-11,473.0000367,373.3186882,1006.258446,463.7901424,482.5550611,439.5733296,603.5744867,676.7154362,1036.484718,661.7287655,1038.699482,367.9710177,393.17539,882.6627482,500.867615,718.4023107,1856.88971,1211.232279,384.9192616,489.5547083,425.1885645,517.811357,277.2738694,445.5216891,363.224156,472.4133944,377.1514312,754.6075949,409.2842096,593.8096323,645.762931,449.930049,1048.929907,422.8103544,386.741041,406.2469558,408.5243026,440.7269269,416.2383088,393.5123358,399.1411644,409.1505376
